Organization,Permit_Adminid,Permit_Name,Facility_Name,Facility.Type,Facility_Status,Locality,mp_hydroid,MP_Name,MP_Type,Intake_Capacity_.MGD.,Source_of_Capacity_Estimate,X1985_Safe_Yield_.MGD.,X2005_Safe_Yield_.MGD.,Exemption_Code,Max_Pre.89_.MGY.,VDH_Total_Pumping_Capacity_.MGD.,X401_Certification_Limit_.MGD.,Max_Pre.89_.MGM.,mp_latitude,mp_longitude,facility_latitude,facility_longitude,X401_certification_comment,rfi_wd_capacity_mgy,final_exempt_propcode,final_exempt_propvalue_mgd
Hidden_for_privacy,66617,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Northampton,460277,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,37.53877,-75.89545,37.53835278,-75.88647222,NA,0,NA,0
Hidden_for_privacy,71486,Hidden_for_privacy,Hidden_for_privacy,hydropower,inactive,Henry,61051,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,59681.838,0,0,8513.466,36.66527778,-79.88361111,36.66527778,-79.88361111,NA,0,NA,0
Hidden_for_privacy,69226,Hidden_for_privacy,Hidden_for_privacy,commercial,active,Goochland,59859,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,37.58,-77.68,37.58,-77.68,NA,0,wsp2020_2020,0
Hidden_for_privacy,379047,Hidden_for_privacy,Hidden_for_privacy,commercial,active,Rockingham,74502,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,NA,NA,38.4124611,-78.7467664,NA,0,NA,0
Hidden_for_privacy,379047,Hidden_for_privacy,Hidden_for_privacy,commercial,active,Rockingham,74505,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,38.40783,-78.7472,38.4124611,-78.7467664,NA,0,vwp_mgy,0.382550136
Hidden_for_privacy,379047,Hidden_for_privacy,Hidden_for_privacy,commercial,active,Rockingham,74507,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,38.4066,-78.70915,38.4124611,-78.7467664,NA,0,vwp_mgy,0.519614248
Hidden_for_privacy,379047,Hidden_for_privacy,Hidden_for_privacy,commercial,active,Rockingham,401250,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,38.40537942,-78.70880127,38.4124611,-78.7467664,NA,0,NA,0
Hidden_for_privacy,379047,Hidden_for_privacy,Hidden_for_privacy,commercial,active,Rockingham,450503,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,NA,NA,38.4124611,-78.7467664,NA,0,NA,0
Hidden_for_privacy,70232,Hidden_for_privacy,Hidden_for_privacy,irrigation,inactive,Shenandoah,59755,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,0.1,0,-99,-99,NA,0,NA,0
Hidden_for_privacy,69875,Hidden_for_privacy,Hidden_for_privacy,irrigation,inactive,Pittsylvania,62396,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,0.1,0,-99,-99,NA,0,NA,0
Hidden_for_privacy,71230,Hidden_for_privacy,Hidden_for_privacy,municipal,active,Rockbridge,59256,Hidden_for_privacy,Surface Water Intake,4,VWUDS Form,18.8,21.2,1,437.937,6.83,0,41.747,37.80222222,-79.45027778,37.80194444,-79.45055556,NA,0,safe_yield_2005,21.2
Hidden_for_privacy,71001,Hidden_for_privacy,Hidden_for_privacy,irrigation,inactive,Pittsylvania,60240,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,1,0,0,0,0,36.851598,-79.47593,36.851598,-79.47593,NA,18.9,rfi_exempt_wd,0.051780822
Hidden_for_privacy,69065,Hidden_for_privacy,Hidden_for_privacy,irrigation,inactive,Dinwiddie,64068,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,5,0,0,0,0,0.1,0,-99,-99,NA,0,NA,0
Hidden_for_privacy,71523,Hidden_for_privacy,Hidden_for_privacy,irrigation,inactive,Dinwiddie,60183,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,5,0,0,0,0,0.1,0,-99,-99,NA,0,NA,0
Hidden_for_privacy,71523,Hidden_for_privacy,Hidden_for_privacy,irrigation,inactive,Dinwiddie,60201,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,5,0,0,0,0,0.1,0,-99,-99,NA,0,NA,0
Hidden_for_privacy,71523,Hidden_for_privacy,Hidden_for_privacy,irrigation,inactive,Dinwiddie,63854,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,5,0,0,0,0,0.1,0,-99,-99,NA,0,NA,0
Hidden_for_privacy,71523,Hidden_for_privacy,Hidden_for_privacy,irrigation,inactive,Dinwiddie,63875,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,5,0,0,0,0,0.1,0,-99,-99,NA,0,NA,0
Hidden_for_privacy,70421,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Prince William,59350,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,99,-99,38.712,-77.616,NA,0,wsp2020_2020,0
Hidden_for_privacy,70421,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Prince William,64308,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,99,-99,38.712,-77.616,NA,0,wsp2020_2020,0
Hidden_for_privacy,0,Hidden_for_privacy,Hidden_for_privacy,municipal,proposed,Rockingham,454962,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,36.421356,-79.963772,36.421356,-79.963772,NA,0,NA,0
Hidden_for_privacy,68764,Hidden_for_privacy,Hidden_for_privacy,mining,active,Dickenson,64820,Hidden_for_privacy,Surface Water Intake,1.31,VWUDS Form,0,0,0,259.5,0,0,25,37.10555556,-82.51444444,37.10527778,-82.51472222,NA,0,intake_capacity_mgd,1.31
Hidden_for_privacy,71430,Hidden_for_privacy,Hidden_for_privacy,municipal,active,Highland,63045,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,8.691,0,0,0.924,38.36388889,-79.46388889,38.33333333,-79.49166667,NA,0,pre_89_mgm,0.029806452
Hidden_for_privacy,71145,Hidden_for_privacy,Hidden_for_privacy,irrigation,inactive,Accomack,62007,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,37.678064,-75.701784,37.678064,-75.701784,NA,0,wsp2020_2020,0
Hidden_for_privacy,69259,Hidden_for_privacy,Hidden_for_privacy,irrigation,inactive,Dinwiddie,63441,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,0.1,0,-99,-99,NA,0,NA,0
Hidden_for_privacy,71534,Hidden_for_privacy,Hidden_for_privacy,commercial,active,Charlottesville,61602,Hidden_for_privacy,Surface Water Intake,0.864,VWUDS Form,0,0,1,41.344,0,0,6.324,38.04638889,-78.45333333,38.05,-78.45194444,NA,0,intake_capacity_mgd,0.864
Hidden_for_privacy,69325,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Caroline,59616,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,2,0,0,0,0,37.83527778,-77.42888889,37.835573,-77.431674,NA,0,wsp2020_2020,0.054557823
Hidden_for_privacy,69325,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Caroline,64245,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,2,0,0,0,0,37.83527778,-77.42888889,37.835573,-77.431674,NA,0,wsp2020_2020,0.095442177
Hidden_for_privacy,71156,Hidden_for_privacy,Hidden_for_privacy,irrigation,inactive,Augusta,63783,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,5,0,0,0,0,38.16347,-78.9,38.166385,-78.914852,NA,0,wsp2020_2020,0
Hidden_for_privacy,192144,Hidden_for_privacy,Hidden_for_privacy,commercial,active,Orange,163295,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,38.345754,-77.776999,38.345754,-77.776999,NA,0,wsp2020_2020,0.010958904
Hidden_for_privacy,69022,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Rockingham,60496,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,1,0,0,0,0,38.40861111,-78.93944444,38.40919,-78.937998,NA,16.2,rfi_exempt_wd,0.044383562
Hidden_for_privacy,70134,Hidden_for_privacy,Hidden_for_privacy,municipal,inactive,Hanover,62788,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,124.078,0,0,62.031,37.84027778,-77.42694444,37.84027778,-77.42694444,NA,0,pre_89_mgm,2.001
Hidden_for_privacy,70143,Hidden_for_privacy,Hidden_for_privacy,fossilpower,active,Mecklenburg,59673,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,36.605,-78.52583333,36.59944444,-78.52583333,NA,0,vwp_mgy,3.801369863
Hidden_for_privacy,163234,Hidden_for_privacy,Hidden_for_privacy,fossilpower,active,Mecklenburg,59673,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,36.605,-78.52583333,36.59944444,-78.52583333,NA,0,vwp_mgy,3.801369863
Hidden_for_privacy,90386,Hidden_for_privacy,Hidden_for_privacy,commercial,active,Prince William,90457,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,38.531264,-77.309525,38.531264,-77.309525,NA,0,wsp2020_2020,0
Hidden_for_privacy,70261,Hidden_for_privacy,Hidden_for_privacy,irrigation,inactive,Pittsylvania,64346,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,5,0,0,0,0,0.1,0,-99,-99,NA,0,NA,0
Hidden_for_privacy,71403,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Middlesex,59787,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,1,0,0,0,0,37.561704,-76.37908,37.558335,-76.362484,NA,109.2,rfi_exempt_wd,0.299178082
Hidden_for_privacy,71403,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Middlesex,59788,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,37.562559,-76.380671,37.558335,-76.362484,NA,0,wsp2020_2020,0.04021811
Hidden_for_privacy,71403,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Middlesex,62041,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,2,0,0,0,0,37.55777778,-76.43805556,37.558335,-76.362484,NA,0,wsp2020_2020,0
Hidden_for_privacy,71403,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Middlesex,62129,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,37.55777778,-76.43805556,37.558335,-76.362484,NA,0,wsp2020_2020,0
Hidden_for_privacy,71403,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Middlesex,64418,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,37.561728,-76.356817,37.558335,-76.362484,NA,0,wsp2020_2020,0.00978189
Hidden_for_privacy,71403,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Middlesex,65052,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,1,0,0,0,0,37.560492,-76.377717,37.558335,-76.362484,NA,89.2,rfi_exempt_wd,0.244383562
Hidden_for_privacy,70193,Hidden_for_privacy,Hidden_for_privacy,irrigation,inactive,Augusta,60308,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,5,0,0,0,0,0.1,0,-99,-99,NA,0,NA,0
Hidden_for_privacy,70193,Hidden_for_privacy,Hidden_for_privacy,irrigation,inactive,Augusta,63893,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,5,0,0,0,0,0.1,0,-99,-99,NA,0,NA,0
Hidden_for_privacy,70193,Hidden_for_privacy,Hidden_for_privacy,irrigation,inactive,Augusta,64148,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,5,0,0,0,0,0.1,0,-99,-99,NA,0,NA,0
Hidden_for_privacy,70562,Hidden_for_privacy,Hidden_for_privacy,irrigation,inactive,Pittsylvania,62757,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,0.1,0,-99,-99,NA,0,NA,0
Hidden_for_privacy,69214,Hidden_for_privacy,Hidden_for_privacy,irrigation,inactive,Dinwiddie,60179,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,5,0,0,0,0,0.1,0,-99,-99,NA,0,NA,0
Hidden_for_privacy,69273,Hidden_for_privacy,Hidden_for_privacy,irrigation,inactive,Chesterfield,59067,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,0.1,0,-99,-99,NA,0,NA,0
Hidden_for_privacy,69175,Hidden_for_privacy,Hidden_for_privacy,irrigation,inactive,Franklin County,60523,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,36.90611111,-79.64777778,36.905317,-79.65644,NA,0,wsp2020_2020,0
Hidden_for_privacy,69175,Hidden_for_privacy,Hidden_for_privacy,irrigation,inactive,Franklin County,61506,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,36.90611111,-79.64777778,36.905317,-79.65644,NA,0,wsp2020_2020,0
Hidden_for_privacy,69175,Hidden_for_privacy,Hidden_for_privacy,irrigation,inactive,Franklin County,61686,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,36.90611111,-79.64777778,36.905317,-79.65644,NA,0,wsp2020_2020,0
Hidden_for_privacy,69175,Hidden_for_privacy,Hidden_for_privacy,irrigation,inactive,Franklin County,61687,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,36.90611111,-79.64777778,36.905317,-79.65644,NA,0,wsp2020_2020,0
Hidden_for_privacy,69175,Hidden_for_privacy,Hidden_for_privacy,irrigation,inactive,Franklin County,64411,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,36.90611111,-79.64777778,36.905317,-79.65644,NA,0,wsp2020_2020,0
Hidden_for_privacy,70554,Hidden_for_privacy,Hidden_for_privacy,mining,active,Chesterfield,59931,Hidden_for_privacy,Surface Water Intake,1.15,VWUDS Form,0,0,1,0,0,0,0,37.43277778,-77.62777778,37.43277778,-77.62777778,NA,0,intake_capacity_mgd,1.15
Hidden_for_privacy,69054,Hidden_for_privacy,Hidden_for_privacy,manufacturing,inactive,Portsmouth,65159,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,36.855372,-76.317531,36.855372,-76.317531,NA,0,wsp2020_2020,0
Hidden_for_privacy,66427,Hidden_for_privacy,Hidden_for_privacy,agriculture,active,Northampton,63862,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,5,0,0,0,0,37.19882,-75.96825,37.19530556,-75.96856944,NA,0,wsp2020_2020,0.008522962
Hidden_for_privacy,66552,Hidden_for_privacy,Hidden_for_privacy,agriculture,active,Northampton,63862,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,5,0,0,0,0,37.19882,-75.96825,37.19530556,-75.96856944,NA,0,wsp2020_2020,0.008522962
Hidden_for_privacy,69890,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Pittsylvania,59888,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,5,0,0,0,0,0.1,0,36.661831,-79.465045,NA,0,wsp2020_2020,0
Hidden_for_privacy,69890,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Pittsylvania,59944,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,5,0,0,0,0,0.1,0,36.661831,-79.465045,NA,0,wsp2020_2020,0
Hidden_for_privacy,69890,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Pittsylvania,60166,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,5,0,0,0,0,0.1,0,36.661831,-79.465045,NA,0,wsp2020_2020,0
Hidden_for_privacy,69890,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Pittsylvania,63812,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,5,0,0,0,0,0.1,0,36.661831,-79.465045,NA,0,wsp2020_2020,0
Hidden_for_privacy,69562,Hidden_for_privacy,Hidden_for_privacy,mining,inactive,Caroline,62920,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,251.759,0,0,36,38.00416667,-77.38055556,38.01833333,-77.35611111,NA,0,pre_89_mgm,1.161290323
Hidden_for_privacy,71528,Hidden_for_privacy,Hidden_for_privacy,municipal,active,Bath,59343,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,12.75,0,0,1.242,37.94527778,-79.60833333,37.97638889,-79.60277778,NA,0,pre_89_mgm,0.040064516
Hidden_for_privacy,70871,Hidden_for_privacy,Hidden_for_privacy,commercial,active,Albemarle,61842,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,37.96666667,-78.71666667,38.00694444,-78.70194444,NA,0,wsp2020_2020,0
Hidden_for_privacy,70871,Hidden_for_privacy,Hidden_for_privacy,commercial,active,Albemarle,62826,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,7.532,0,0,0.674,37.96638889,-78.71833333,38.00694444,-78.70194444,NA,0,pre_89_mgm,0.021741935
Hidden_for_privacy,70871,Hidden_for_privacy,Hidden_for_privacy,commercial,active,Albemarle,62857,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,3.968,0,0,0.341,37.95083333,-78.71416667,38.00694444,-78.70194444,NA,0,pre_89_mgm,0.011
Hidden_for_privacy,68697,Hidden_for_privacy,Hidden_for_privacy,commercial,active,Powhatan,68392,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,NA,NA,37.4969247,-77.9169487,NA,0,wsp2020_2020,0.04109589
Hidden_for_privacy,69866,Hidden_for_privacy,Hidden_for_privacy,irrigation,inactive,Halifax,62678,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,0.1,0,-99,-99,NA,0,NA,0
Hidden_for_privacy,90404,Hidden_for_privacy,Hidden_for_privacy,commercial,active,Clarke,90483,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,39,-78,39,-78,NA,0,wsp2020_2020,0
Hidden_for_privacy,70966,Hidden_for_privacy,Hidden_for_privacy,municipal,active,Louisa,61258,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,6.931,0,0,0.775,38.02305556,-77.87944444,38.00972222,-77.90694444,NA,0,pre_89_mgm,0.025
Hidden_for_privacy,68777,Hidden_for_privacy,Hidden_for_privacy,irrigation,inactive,Carroll,65134,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,0.1,0,-99,-99,NA,0,wsp2020_2020,0
Hidden_for_privacy,68777,Hidden_for_privacy,Hidden_for_privacy,irrigation,inactive,Carroll,65135,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,0.1,0,-99,-99,NA,0,wsp2020_2020,0
Hidden_for_privacy,68777,Hidden_for_privacy,Hidden_for_privacy,irrigation,inactive,Carroll,65136,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,0.1,0,-99,-99,NA,0,wsp2020_2020,0
Hidden_for_privacy,69253,Hidden_for_privacy,Hidden_for_privacy,municipal,active,Scott,64791,Hidden_for_privacy,Surface Water Intake,0.77,VWUDS Form,2.07,0,1,140.9,1.512,0,12.39,36.63861111,-82.55861111,36.63861111,-82.55861111,NA,0,safe_yield_1985,2.07
Hidden_for_privacy,69253,Hidden_for_privacy,Hidden_for_privacy,municipal,active,Scott,437253,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,36.63918858,-82.55793214,36.63861111,-82.55861111,NA,0,NA,0
Hidden_for_privacy,69977,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Essex,60345,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,4,0,0,0,0,37.75638889,-76.74638889,37.767646,-76.740432,NA,0,wsp2020_2020,0
Hidden_for_privacy,69977,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Essex,60885,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,37.75888889,-76.74472222,37.767646,-76.740432,NA,0,wsp2020_2020,0
Hidden_for_privacy,68781,Hidden_for_privacy,Hidden_for_privacy,commercial,active,Prince William,74490,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,38.6036475,-77.3365718,38.6036475,-77.3365718,NA,0,wsp2020_2020,0
Hidden_for_privacy,70510,Hidden_for_privacy,Hidden_for_privacy,agriculture,active,Nelson,58795,Hidden_for_privacy,Surface Water Intake,0.1,VWUDS Form,0,0,0,0,0,0,0,37.8425,-79.13138889,37.84416667,-79.13,NA,0,intake_capacity_mgd,0.1
Hidden_for_privacy,70510,Hidden_for_privacy,Hidden_for_privacy,agriculture,active,Nelson,58802,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,190.702,0,0,23.56,37.8425,-79.13138889,37.84416667,-79.13,NA,0,pre_89_mgm,0.76
Hidden_for_privacy,90398,Hidden_for_privacy,Hidden_for_privacy,commercial,active,Lee,90480,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,99,-99,36.615699,-83.585605,NA,0,wsp2020_2020,0
Hidden_for_privacy,410578,Hidden_for_privacy,Hidden_for_privacy,commercial,active,Albemarle,410583,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,38.09904929,-78.4541747,38.1019874,-78.4558484,NA,0,NA,0
Hidden_for_privacy,68839,Hidden_for_privacy,Hidden_for_privacy,mining,active,Hanover,59357,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,1,0,0,0,0,37.77666667,-77.71277778,37.77666667,-77.71277778,NA,368.172,rfi_exempt_wd,1.008690411
Hidden_for_privacy,68839,Hidden_for_privacy,Hidden_for_privacy,mining,active,Hanover,59377,Hidden_for_privacy,Surface Water Intake,1.008,VWUDS Form,0,0,1,4730.4,0,0,401.76,37.77666667,-77.71277778,37.77666667,-77.71277778,NA,0,pre_89_mgm,12.96
Hidden_for_privacy,68936,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Clarke,63808,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,39.135,-77.89916667,39.14722222,-77.90333333,NA,0,wsp2020_2020,0
Hidden_for_privacy,68936,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Clarke,64342,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,39.10722222,-77.90527778,39.14722222,-77.90333333,NA,0,wsp2020_2020,0
Hidden_for_privacy,69383,Hidden_for_privacy,Hidden_for_privacy,irrigation,inactive,Augusta,63437,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,1.629,0,0,1.629,0.1,0,-99,-99,NA,0,pre_89_mgm,0.052548387
Hidden_for_privacy,70324,Hidden_for_privacy,Hidden_for_privacy,irrigation,inactive,Greensville,63495,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,0.1,0,36.8244515,-77.6190843,NA,0,NA,0
Hidden_for_privacy,224229,Hidden_for_privacy,Hidden_for_privacy,agriculture,proposed,Caroline,459362,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,38.222506,-77.3149,38.2216568,-77.3157897,NA,0,NA,0
Hidden_for_privacy,69781,Hidden_for_privacy,Hidden_for_privacy,mining,proposed,Dickenson,64917,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,5,219.04,0,0,25.05,37.08444444,-82.49083333,37.10972222,-82.52722222,NA,0,pre_89_mgm,0.808064516
Hidden_for_privacy,69781,Hidden_for_privacy,Hidden_for_privacy,mining,proposed,Dickenson,64919,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,1.095,0,0,0.093,37.11,-82.52444444,37.10972222,-82.52722222,NA,0,pre_89_mgm,0.003
Hidden_for_privacy,70617,Hidden_for_privacy,Hidden_for_privacy,mining,active,Russell,64803,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,1,14.167,0,0,3.348,36.9855,-82.18225,36.98722222,-82.05777778,NA,131.49,rfi_exempt_wd,0.360246575
Hidden_for_privacy,70689,Hidden_for_privacy,Hidden_for_privacy,mining,proposed,Russell,64967,Hidden_for_privacy,Surface Water Intake,5.24,VWUDS Form,0,0,1,415.586,0,0,51.18,36.94638889,-82.19666667,36.95666667,-82.18194444,NA,0,intake_capacity_mgd,5.24
Hidden_for_privacy,70291,Hidden_for_privacy,Hidden_for_privacy,agriculture,active,Pittsylvania,63940,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,5,0,0,0,0,36.904303,-79.280348,36.907812,-79.27939,NA,0,NA,0
Hidden_for_privacy,69032,Hidden_for_privacy,Hidden_for_privacy,municipal,active,Spotsylvania,65184,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,38.3125,-77.54166667,38.32222222,-77.54166667,NA,0,vwp_mgm,7.508751379
Hidden_for_privacy,69032,Hidden_for_privacy,Hidden_for_privacy,municipal,active,Spotsylvania,65185,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,38.32222222,-77.54166667,38.32222222,-77.54166667,NA,0,vwp_mgm,47.52686506
Hidden_for_privacy,163247,Hidden_for_privacy,Hidden_for_privacy,municipal,active,Spotsylvania,65184,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,38.3125,-77.54166667,38.32222222,-77.54166667,NA,0,vwp_mgm,7.508751379
Hidden_for_privacy,163247,Hidden_for_privacy,Hidden_for_privacy,municipal,active,Spotsylvania,65185,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,38.32222222,-77.54166667,38.32222222,-77.54166667,NA,0,vwp_mgm,47.52686506
Hidden_for_privacy,69506,Hidden_for_privacy,Hidden_for_privacy,irrigation,inactive,Augusta,63486,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,0.1,0,-99,-99,NA,0,NA,0
Hidden_for_privacy,69676,Hidden_for_privacy,Hidden_for_privacy,irrigation,proposed,Albemarle,231186,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,NA,NA,37.750803,-78.656602,NA,0,wsp2020_2020,0
Hidden_for_privacy,470716,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Shenandoah,472972,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,NA,NA,38.74,-78.63472,NA,0,NA,0
Hidden_for_privacy,69431,Hidden_for_privacy,Hidden_for_privacy,irrigation,inactive,New Kent,59625,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,5,0,0,0,0,37.4175,-77.03416667,37.421126,-77.038459,NA,0,wsp2020_2020,0
Hidden_for_privacy,0,Hidden_for_privacy,Hidden_for_privacy,fossilpower,active,NA,462485,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,39.2025472,-79.2708992,39.2025472,-79.2708992,NA,0,NA,0
Hidden_for_privacy,66811,Hidden_for_privacy,Hidden_for_privacy,commercial,active,Fairfax County,61555,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,5,12.118,0,0,4.04,38.71305556,-77.11527778,38.715242,-77.1241884,NA,0,pre_89_mgm,0.130322581
